#
#
# US Geological Survey, Water Resources Data
# retrieved: 2019-07-27 02:26:32 EDT      (sdww01)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/wa/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 14243000 COWLITZ RIVER AT CASTLE ROCK, WA
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		150500	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
5s	15s	5s	3n	4s	2s	12n
USGS	14243000	00060	150500	1968	4	5202
USGS	14243000	00060	150500	1968	5	3801
USGS	14243000	00060	150500	1968	6	4198
USGS	14243000	00060	150500	1968	7	2343
USGS	14243000	00060	150500	1968	8	2637
USGS	14243000	00060	150500	1968	9	3144
USGS	14243000	00060	150500	1968	10	6788
USGS	14243000	00060	150500	1968	11	14760
USGS	14243000	00060	150500	1968	12	17900
USGS	14243000	00060	150500	1969	1	18950
USGS	14243000	00060	150500	1969	2	11480
USGS	14243000	00060	150500	1969	3	8414
USGS	14243000	00060	150500	1969	4	7838
USGS	14243000	00060	150500	1969	5	8451
USGS	14243000	00060	150500	1969	6	10550
USGS	14243000	00060	150500	1969	7	4785
USGS	14243000	00060	150500	1969	8	4042
USGS	14243000	00060	150500	1969	9	3945
USGS	14243000	00060	150500	1969	10	7523
USGS	14243000	00060	150500	1969	11	9500
USGS	14243000	00060	150500	1969	12	12700
USGS	14243000	00060	150500	1970	1	19340
USGS	14243000	00060	150500	1970	2	14440
USGS	14243000	00060	150500	1970	3	10220
USGS	14243000	00060	150500	1970	4	9810
USGS	14243000	00060	150500	1970	5	7199
USGS	14243000	00060	150500	1970	6	3899
USGS	14243000	00060	150500	1970	7	2753
USGS	14243000	00060	150500	1970	8	2899
USGS	14243000	00060	150500	1970	9	4579
USGS	14243000	00060	150500	1970	10	6791
USGS	14243000	00060	150500	1970	11	11700
USGS	14243000	00060	150500	1970	12	17020
USGS	14243000	00060	150500	1971	1	21660
USGS	14243000	00060	150500	1971	2	15150
USGS	14243000	00060	150500	1971	3	16170
USGS	14243000	00060	150500	1971	4	12230
USGS	14243000	00060	150500	1971	5	10530
USGS	14243000	00060	150500	1971	6	11880
USGS	14243000	00060	150500	1971	7	9874
USGS	14243000	00060	150500	1971	8	4278
USGS	14243000	00060	150500	1971	9	5185
USGS	14243000	00060	150500	1971	10	5867
USGS	14243000	00060	150500	1971	11	11860
USGS	14243000	00060	150500	1971	12	16050
USGS	14243000	00060	150500	1972	1	20140
USGS	14243000	00060	150500	1972	2	17940
USGS	14243000	00060	150500	1972	3	27300
USGS	14243000	00060	150500	1972	4	15000
USGS	14243000	00060	150500	1972	5	14400
USGS	14243000	00060	150500	1972	6	14830
USGS	14243000	00060	150500	1972	7	7993
USGS	14243000	00060	150500	1972	8	4624
USGS	14243000	00060	150500	1972	9	4508
USGS	14243000	00060	150500	1972	10	6663
USGS	14243000	00060	150500	1972	11	7756
USGS	14243000	00060	150500	1972	12	18340
USGS	14243000	00060	150500	1973	1	14030
USGS	14243000	00060	150500	1973	2	7271
USGS	14243000	00060	150500	1973	3	8055
USGS	14243000	00060	150500	1973	4	5223
USGS	14243000	00060	150500	1973	5	5101
USGS	14243000	00060	150500	1973	6	3524
USGS	14243000	00060	150500	1973	7	3866
USGS	14243000	00060	150500	1973	8	4184
USGS	14243000	00060	150500	1973	9	3421
USGS	14243000	00060	150500	1973	10	3474
USGS	14243000	00060	150500	1973	11	14580
USGS	14243000	00060	150500	1973	12	19640
USGS	14243000	00060	150500	1974	1	24670
USGS	14243000	00060	150500	1974	2	17040
USGS	14243000	00060	150500	1974	3	13040
USGS	14243000	00060	150500	1974	4	13730
USGS	14243000	00060	150500	1974	5	12870
USGS	14243000	00060	150500	1974	6	19030
USGS	14243000	00060	150500	1974	7	11330
USGS	14243000	00060	150500	1974	8	4131
USGS	14243000	00060	150500	1974	9	3558
USGS	14243000	00060	150500	1974	10	3992
USGS	14243000	00060	150500	1974	11	7895
USGS	14243000	00060	150500	1974	12	14160
USGS	14243000	00060	150500	1975	1	22410
USGS	14243000	00060	150500	1975	2	15030
USGS	14243000	00060	150500	1975	3	12140
USGS	14243000	00060	150500	1975	4	9195
USGS	14243000	00060	150500	1975	5	5591
USGS	14243000	00060	150500	1975	6	7364
USGS	14243000	00060	150500	1975	7	7712
USGS	14243000	00060	150500	1975	8	3344
USGS	14243000	00060	150500	1975	9	3387
USGS	14243000	00060	150500	1975	10	6933
USGS	14243000	00060	150500	1975	11	14840
USGS	14243000	00060	150500	1975	12	34790
USGS	14243000	00060	150500	1976	1	21320
USGS	14243000	00060	150500	1976	2	12840
USGS	14243000	00060	150500	1976	3	12650
USGS	14243000	00060	150500	1976	4	8777
USGS	14243000	00060	150500	1976	5	7303
USGS	14243000	00060	150500	1976	6	6426
USGS	14243000	00060	150500	1976	7	7161
USGS	14243000	00060	150500	1976	8	3874
USGS	14243000	00060	150500	1976	9	3684
USGS	14243000	00060	150500	1976	10	5609
USGS	14243000	00060	150500	1976	11	7220
USGS	14243000	00060	150500	1976	12	6079
USGS	14243000	00060	150500	1977	1	6674
USGS	14243000	00060	150500	1977	2	4569
USGS	14243000	00060	150500	1977	3	7741
USGS	14243000	00060	150500	1977	4	4984
USGS	14243000	00060	150500	1977	5	4415
USGS	14243000	00060	150500	1977	6	3961
USGS	14243000	00060	150500	1977	7	2579
USGS	14243000	00060	150500	1977	8	2762
USGS	14243000	00060	150500	1977	9	3400
USGS	14243000	00060	150500	1977	10	3593
USGS	14243000	00060	150500	1977	11	18020
USGS	14243000	00060	150500	1977	12	37280
USGS	14243000	00060	150500	1978	1	13900
USGS	14243000	00060	150500	1978	2	9685
USGS	14243000	00060	150500	1978	3	6323
USGS	14243000	00060	150500	1978	4	6224
USGS	14243000	00060	150500	1978	5	5868
USGS	14243000	00060	150500	1978	6	5706
USGS	14243000	00060	150500	1978	7	4220
USGS	14243000	00060	150500	1978	8	3069
USGS	14243000	00060	150500	1978	9	3758
USGS	14243000	00060	150500	1978	10	4787
USGS	14243000	00060	150500	1978	11	7912
USGS	14243000	00060	150500	1978	12	11860
USGS	14243000	00060	150500	1979	1	7135
USGS	14243000	00060	150500	1979	2	11890
USGS	14243000	00060	150500	1979	3	7097
USGS	14243000	00060	150500	1979	4	5840
USGS	14243000	00060	150500	1979	5	7410
USGS	14243000	00060	150500	1979	6	5729
USGS	14243000	00060	150500	1979	7	3380
USGS	14243000	00060	150500	1979	8	2502
USGS	14243000	00060	150500	1979	9	2874
USGS	14243000	00060	150500	1979	10	4325
USGS	14243000	00060	150500	1979	11	5903
USGS	14243000	00060	150500	1979	12	17140
USGS	14243000	00060	150500	1980	1	12690
USGS	14243000	00060	150500	1980	2	10940
USGS	14243000	00060	150500	1980	3	10010
USGS	14243000	00060	150500	1980	4	8792
USGS	14243000	00060	150500	1980	5	9160
USGS	14243000	00060	150500	1980	6	6693
USGS	14243000	00060	150500	1980	7	3858
USGS	14243000	00060	150500	1980	8	3165
USGS	14243000	00060	150500	1980	9	4593
USGS	14243000	00060	150500	1980	10	6526
USGS	14243000	00060	150500	1980	11	10330
USGS	14243000	00060	150500	1980	12	20340
USGS	14243000	00060	150500	1981	1	12490
USGS	14243000	00060	150500	1981	2	14530
USGS	14243000	00060	150500	1981	3	6169
USGS	14243000	00060	150500	1981	4	8097
USGS	14243000	00060	150500	1981	5	7998
USGS	14243000	00060	150500	1981	6	10890
USGS	14243000	00060	150500	1981	7	4364
USGS	14243000	00060	150500	1981	8	2619
USGS	14243000	00060	150500	1981	9	2756
USGS	14243000	00060	150500	1981	10	7049
USGS	14243000	00060	150500	1981	11	11360
USGS	14243000	00060	150500	1981	12	18390
USGS	14243000	00060	150500	1982	1	16390
USGS	14243000	00060	150500	1982	2	24750
USGS	14243000	00060	150500	1982	3	15790
USGS	14243000	00060	150500	1982	4	10700
USGS	14243000	00060	150500	1982	5	8627
USGS	14243000	00060	150500	1982	6	10740
USGS	14243000	00060	150500	1982	7	4725
USGS	14243000	00060	150500	1982	8	3192
USGS	14243000	00060	150500	1982	9	3247
USGS	14243000	00060	150500	1982	10	5643
USGS	14243000	00060	150500	1982	11	11910
USGS	14243000	00060	150500	1982	12	19040
USGS	14243000	00060	150500	1983	1	20320
USGS	14243000	00060	150500	1983	2	11840
USGS	14243000	00060	150500	1983	3	13750
USGS	14243000	00060	150500	1983	4	9605
USGS	14243000	00060	150500	1983	5	7219
USGS	14243000	00060	150500	1983	6	7589
USGS	14243000	00060	150500	1983	7	7901
USGS	14243000	00060	150500	1983	8	4184
USGS	14243000	00060	150500	1983	9	4616
USGS	14243000	00060	150500	1983	10	4583
USGS	14243000	00060	150500	1983	11	21750
USGS	14243000	00060	150500	1983	12	14650
USGS	14243000	00060	150500	1984	1	15010
USGS	14243000	00060	150500	1984	2	11460
USGS	14243000	00060	150500	1984	3	10440
USGS	14243000	00060	150500	1984	4	9507
USGS	14243000	00060	150500	1984	5	11600
USGS	14243000	00060	150500	1984	6	12820
USGS	14243000	00060	150500	1984	7	7292
USGS	14243000	00060	150500	1984	8	4044
USGS	14243000	00060	150500	1984	9	3588
USGS	14243000	00060	150500	1984	10	5573
USGS	14243000	00060	150500	1984	11	14040
USGS	14243000	00060	150500	1984	12	12840
USGS	14243000	00060	150500	1985	1	9590
USGS	14243000	00060	150500	1985	2	8570
USGS	14243000	00060	150500	1985	3	6788
USGS	14243000	00060	150500	1985	4	6848
USGS	14243000	00060	150500	1985	5	4888
USGS	14243000	00060	150500	1985	6	9678
USGS	14243000	00060	150500	1985	7	9987
USGS	14243000	00060	150500	1985	8	3736
USGS	14243000	00060	150500	1985	9	3641
USGS	14243000	00060	150500	1985	10	5640
USGS	14243000	00060	150500	1985	11	9662
USGS	14243000	00060	150500	1985	12	8570
USGS	14243000	00060	150500	1986	1	11390
USGS	14243000	00060	150500	1986	2	14100
USGS	14243000	00060	150500	1986	3	12190
USGS	14243000	00060	150500	1986	4	7736
USGS	14243000	00060	150500	1986	11	14040
USGS	14243000	00060	150500	1986	12	14730
USGS	14243000	00060	150500	1987	1	11390
USGS	14243000	00060	150500	1987	2	10970
USGS	14243000	00060	150500	1987	3	13160
USGS	14243000	00060	150500	1987	4	6633
USGS	14243000	00060	150500	1987	11	3517
USGS	14243000	00060	150500	1987	12	11010
USGS	14243000	00060	150500	1988	1	10660
USGS	14243000	00060	150500	1988	2	8512
USGS	14243000	00060	150500	1988	3	8189
USGS	14243000	00060	150500	1988	4	11280
USGS	14243000	00060	150500	1988	11	11100
USGS	14243000	00060	150500	1988	12	10150
USGS	14243000	00060	150500	1989	1	12390
USGS	14243000	00060	150500	1989	2	11390
USGS	14243000	00060	150500	1989	3	10780
USGS	14243000	00060	150500	1989	4	8919
USGS	14243000	00060	150500	1989	11	6639
USGS	14243000	00060	150500	1989	12	13260
USGS	14243000	00060	150500	1990	1	19380
USGS	14243000	00060	150500	1990	2	16380
USGS	14243000	00060	150500	1990	3	10870
USGS	14243000	00060	150500	1990	4	10120
USGS	14243000	00060	150500	1990	11	19870
USGS	14243000	00060	150500	1990	12	18700
USGS	14243000	00060	150500	1991	1	11470
USGS	14243000	00060	150500	1991	2	19400
USGS	14243000	00060	150500	1991	3	10550
USGS	14243000	00060	150500	1991	4	13870
USGS	14243000	00060	150500	1991	11	9095
USGS	14243000	00060	150500	1991	12	14730
USGS	14243000	00060	150500	1992	1	10380
USGS	14243000	00060	150500	1992	2	12840
USGS	14243000	00060	150500	1992	3	6596
USGS	14243000	00060	150500	1992	4	6582
USGS	14243000	00060	150500	1992	11	5117
USGS	14243000	00060	150500	1992	12	7635
USGS	14243000	00060	150500	1993	1	8484
USGS	14243000	00060	150500	1993	2	6130
USGS	14243000	00060	150500	1993	3	7115
USGS	14243000	00060	150500	1993	4	8983
USGS	14243000	00060	150500	1993	11	4329
USGS	14243000	00060	150500	1993	12	6468
USGS	14243000	00060	150500	1994	1	10170
USGS	14243000	00060	150500	1994	2	7050
USGS	14243000	00060	150500	1994	3	10900
USGS	14243000	00060	150500	1994	4	8740
USGS	14243000	00060	150500	1994	11	9850
USGS	14243000	00060	150500	1994	12	18890
USGS	14243000	00060	150500	1995	1	13140
USGS	14243000	00060	150500	1995	2	17920
USGS	14243000	00060	150500	1995	3	10720
USGS	14243000	00060	150500	1995	4	7880
USGS	14243000	00060	150500	1995	11	26430
USGS	14243000	00060	150500	1995	12	30860
USGS	14243000	00060	150500	1996	1	21000
USGS	14243000	00060	150500	1996	2	32560
USGS	14243000	00060	150500	1996	3	10320
USGS	14243000	00060	150500	1996	4	13660
USGS	14243000	00060	150500	1996	11	13590
USGS	14243000	00060	150500	1996	12	23160
USGS	14243000	00060	150500	1997	1	25690
USGS	14243000	00060	150500	1997	2	16390
USGS	14243000	00060	150500	1997	3	19220
USGS	14243000	00060	150500	1997	4	13270
USGS	14243000	00060	150500	1997	11	16590
USGS	14243000	00060	150500	1997	12	11850
USGS	14243000	00060	150500	1998	1	16160
USGS	14243000	00060	150500	1998	2	10840
USGS	14243000	00060	150500	1998	3	9195
USGS	14243000	00060	150500	1998	4	7228
USGS	14243000	00060	150500	1998	11	12340
USGS	14243000	00060	150500	1998	12	20860
USGS	14243000	00060	150500	1999	1	22590
USGS	14243000	00060	150500	1999	2	19260
USGS	14243000	00060	150500	1999	3	14370
USGS	14243000	00060	150500	1999	4	9381
USGS	14243000	00060	150500	1999	11	13270
USGS	14243000	00060	150500	1999	12	21650
USGS	14243000	00060	150500	2000	1	14250
USGS	14243000	00060	150500	2000	2	10850
USGS	14243000	00060	150500	2000	3	9827
USGS	14243000	00060	150500	2000	4	8286
USGS	14243000	00060	150500	2000	10	5364
USGS	14243000	00060	150500	2000	11	8702
USGS	14243000	00060	150500	2000	12	8594
USGS	14243000	00060	150500	2001	1	6439
USGS	14243000	00060	150500	2001	2	6322
USGS	14243000	00060	150500	2001	3	4599
USGS	14243000	00060	150500	2001	4	5279
USGS	14243000	00060	150500	2001	5	5029
USGS	14243000	00060	150500	2001	6	3857
USGS	14243000	00060	150500	2001	7	3259
USGS	14243000	00060	150500	2001	8	3094
USGS	14243000	00060	150500	2001	9	2960
USGS	14243000	00060	150500	2001	10	3356
USGS	14243000	00060	150500	2001	11	9865
USGS	14243000	00060	150500	2001	12	18490
USGS	14243000	00060	150500	2002	1	17910
USGS	14243000	00060	150500	2002	2	11030
USGS	14243000	00060	150500	2002	3	11610
USGS	14243000	00060	150500	2002	4	11780
USGS	14243000	00060	150500	2002	5	10450
USGS	14243000	00060	150500	2002	6	12160
USGS	14243000	00060	150500	2002	7	6254
USGS	14243000	00060	150500	2002	8	4206
USGS	14243000	00060	150500	2002	9	4361
USGS	14243000	00060	150500	2002	10	4422
USGS	14243000	00060	150500	2002	11	3890
USGS	14243000	00060	150500	2002	12	5703
USGS	14243000	00060	150500	2003	1	11230
USGS	14243000	00060	150500	2003	2	15210
USGS	14243000	00060	150500	2003	3	15760
USGS	14243000	00060	150500	2003	4	12690
USGS	14243000	00060	150500	2003	5	7149
USGS	14243000	00060	150500	2003	6	4718
USGS	14243000	00060	150500	2003	7	3699
USGS	14243000	00060	150500	2003	8	3178
USGS	14243000	00060	150500	2003	9	3205
USGS	14243000	00060	150500	2003	10	4313
USGS	14243000	00060	150500	2003	11	8117
USGS	14243000	00060	150500	2003	12	12080
USGS	14243000	00060	150500	2004	1	13140
USGS	14243000	00060	150500	2004	2	11770
USGS	14243000	00060	150500	2004	3	9412
USGS	14243000	00060	150500	2004	4	6772
USGS	14243000	00060	150500	2004	5	5615
USGS	14243000	00060	150500	2004	6	5764
USGS	14243000	00060	150500	2004	7	4209
USGS	14243000	00060	150500	2004	8	4263
USGS	14243000	00060	150500	2004	9	6121
USGS	14243000	00060	150500	2004	10	7432
USGS	14243000	00060	150500	2004	11	8839
USGS	14243000	00060	150500	2004	12	11000
USGS	14243000	00060	150500	2005	1	9903
USGS	14243000	00060	150500	2005	2	6077
USGS	14243000	00060	150500	2005	3	6721
USGS	14243000	00060	150500	2005	4	7734
USGS	14243000	00060	150500	2005	5	7029
USGS	14243000	00060	150500	2005	6	5625
USGS	14243000	00060	150500	2005	7	3593
USGS	14243000	00060	150500	2005	8	3337
USGS	14243000	00060	150500	2005	9	3688
USGS	14243000	00060	150500	2005	10	4158
USGS	14243000	00060	150500	2005	11	11390
USGS	14243000	00060	150500	2005	12	12080
USGS	14243000	00060	150500	2006	1	25750
USGS	14243000	00060	150500	2006	2	15500
USGS	14243000	00060	150500	2006	3	9195
USGS	14243000	00060	150500	2006	4	8188
USGS	14243000	00060	150500	2006	5	7455
USGS	14243000	00060	150500	2006	6	7204
USGS	14243000	00060	150500	2006	7	4580
USGS	14243000	00060	150500	2006	8	3402
USGS	14243000	00060	150500	2006	9	3684
USGS	14243000	00060	150500	2006	10	3886
USGS	14243000	00060	150500	2006	11	26000
USGS	14243000	00060	150500	2006	12	16540
USGS	14243000	00060	150500	2007	1	14670
USGS	14243000	00060	150500	2007	2	10330
USGS	14243000	00060	150500	2007	3	15340
USGS	14243000	00060	150500	2007	4	13340
USGS	14243000	00060	150500	2007	5	6957
USGS	14243000	00060	150500	2007	6	5039
USGS	14243000	00060	150500	2007	7	3334
USGS	14243000	00060	150500	2007	8	3106
USGS	14243000	00060	150500	2007	9	3158
USGS	14243000	00060	150500	2007	10	4911
USGS	14243000	00060	150500	2007	11	6056
USGS	14243000	00060	150500	2007	12	15790
USGS	14243000	00060	150500	2008	1	12680
USGS	14243000	00060	150500	2008	2	13120
USGS	14243000	00060	150500	2008	3	9595
USGS	14243000	00060	150500	2008	4	7835
USGS	14243000	00060	150500	2008	5	9293
USGS	14243000	00060	150500	2008	6	13880
USGS	14243000	00060	150500	2008	7	6986
USGS	14243000	00060	150500	2008	8	5162
USGS	14243000	00060	150500	2008	9	5987
USGS	14243000	00060	150500	2008	10	6843
USGS	14243000	00060	150500	2008	11	10000
USGS	14243000	00060	150500	2008	12	8114
USGS	14243000	00060	150500	2009	1	19650
USGS	14243000	00060	150500	2009	2	8240
USGS	14243000	00060	150500	2009	3	8244
USGS	14243000	00060	150500	2009	4	8682
USGS	14243000	00060	150500	2009	5	10810
USGS	14243000	00060	150500	2009	6	9534
USGS	14243000	00060	150500	2009	7	4474
USGS	14243000	00060	150500	2009	8	3206
USGS	14243000	00060	150500	2009	9	4535
USGS	14243000	00060	150500	2009	10	4983
USGS	14243000	00060	150500	2009	11	11060
USGS	14243000	00060	150500	2009	12	10580
USGS	14243000	00060	150500	2010	1	14240
USGS	14243000	00060	150500	2010	2	8418
USGS	14243000	00060	150500	2010	3	8417
USGS	14243000	00060	150500	2010	4	8282
USGS	14243000	00060	150500	2010	5	8232
USGS	14243000	00060	150500	2010	6	13280
USGS	14243000	00060	150500	2010	7	6301
USGS	14243000	00060	150500	2010	8	4885
USGS	14243000	00060	150500	2010	9	4604
USGS	14243000	00060	150500	2010	10	7060
USGS	14243000	00060	150500	2010	11	13380
USGS	14243000	00060	150500	2010	12	15800
USGS	14243000	00060	150500	2011	1	19920
USGS	14243000	00060	150500	2011	2	14340
USGS	14243000	00060	150500	2011	3	13060
USGS	14243000	00060	150500	2011	4	16580
USGS	14243000	00060	150500	2011	5	14210
USGS	14243000	00060	150500	2011	6	10400
USGS	14243000	00060	150500	2011	7	6937
USGS	14243000	00060	150500	2011	8	5456
USGS	14243000	00060	150500	2011	9	5039
USGS	14243000	00060	150500	2011	10	5608
USGS	14243000	00060	150500	2011	11	9617
USGS	14243000	00060	150500	2011	12	10560
USGS	14243000	00060	150500	2012	1	15960
USGS	14243000	00060	150500	2012	2	15800
USGS	14243000	00060	150500	2012	3	17640
USGS	14243000	00060	150500	2012	4	16680
USGS	14243000	00060	150500	2012	5	14270
USGS	14243000	00060	150500	2012	6	12400
USGS	14243000	00060	150500	2012	7	8159
USGS	14243000	00060	150500	2012	8	4689
USGS	14243000	00060	150500	2012	9	4421
USGS	14243000	00060	150500	2012	10	6295
USGS	14243000	00060	150500	2012	11	15420
USGS	14243000	00060	150500	2012	12	20460
USGS	14243000	00060	150500	2013	1	12870
USGS	14243000	00060	150500	2013	2	9331
USGS	14243000	00060	150500	2013	3	10350
USGS	14243000	00060	150500	2013	4	11890
USGS	14243000	00060	150500	2013	5	9561
USGS	14243000	00060	150500	2013	6	7836
USGS	14243000	00060	150500	2013	7	5357
USGS	14243000	00060	150500	2013	8	3793
USGS	14243000	00060	150500	2013	9	5406
USGS	14243000	00060	150500	2013	10	8641
USGS	14243000	00060	150500	2013	11	11490
USGS	14243000	00060	150500	2013	12	13120
USGS	14243000	00060	150500	2014	1	12320
USGS	14243000	00060	150500	2014	2	14400
USGS	14243000	00060	150500	2014	3	18150
USGS	14243000	00060	150500	2014	4	13500
USGS	14243000	00060	150500	2014	5	12240
USGS	14243000	00060	150500	2014	6	6389
USGS	14243000	00060	150500	2014	7	4388
USGS	14243000	00060	150500	2014	8	4300
USGS	14243000	00060	150500	2014	9	4296
USGS	14243000	00060	150500	2014	10	5822
USGS	14243000	00060	150500	2014	11	12870
USGS	14243000	00060	150500	2014	12	16900
USGS	14243000	00060	150500	2015	1	15960
USGS	14243000	00060	150500	2015	2	10970
USGS	14243000	00060	150500	2015	3	7741
USGS	14243000	00060	150500	2015	4	6461
USGS	14243000	00060	150500	2015	5	4290
USGS	14243000	00060	150500	2015	6	3953
USGS	14243000	00060	150500	2015	7	3678
USGS	14243000	00060	150500	2015	8	3579
USGS	14243000	00060	150500	2015	9	3146
USGS	14243000	00060	150500	2015	10	4041
USGS	14243000	00060	150500	2015	11	13510
USGS	14243000	00060	150500	2015	12	26060
USGS	14243000	00060	150500	2016	1	17140
USGS	14243000	00060	150500	2016	2	18120
USGS	14243000	00060	150500	2016	3	16630
USGS	14243000	00060	150500	2016	4	9549
USGS	14243000	00060	150500	2016	5	7263
USGS	14243000	00060	150500	2016	6	6803
USGS	14243000	00060	150500	2016	7	4116
USGS	14243000	00060	150500	2016	8	3673
USGS	14243000	00060	150500	2016	9	3477
USGS	14243000	00060	150500	2016	10	8776
USGS	14243000	00060	150500	2016	11	16170
USGS	14243000	00060	150500	2016	12	13380
USGS	14243000	00060	150500	2017	1	11700
USGS	14243000	00060	150500	2017	2	15220
USGS	14243000	00060	150500	2017	3	19950
USGS	14243000	00060	150500	2017	4	16070
USGS	14243000	00060	150500	2017	5	15890
USGS	14243000	00060	150500	2017	6	10750
USGS	14243000	00060	150500	2017	7	4163
USGS	14243000	00060	150500	2017	8	4346
USGS	14243000	00060	150500	2017	9	3583
USGS	14243000	00060	150500	2017	10	5775
USGS	14243000	00060	150500	2017	11	13420
USGS	14243000	00060	150500	2017	12	15730
USGS	14243000	00060	150500	2018	1	17920
USGS	14243000	00060	150500	2018	2	17430
USGS	14243000	00060	150500	2018	3	9085
USGS	14243000	00060	150500	2018	4	11050
USGS	14243000	00060	150500	2018	5	8139
USGS	14243000	00060	150500	2018	6	6215
USGS	14243000	00060	150500	2018	7	3327
USGS	14243000	00060	150500	2018	8	3178
USGS	14243000	00060	150500	2018	9	2894
USGS	14243000	00060	150500	2018	10	4090
USGS	14243000	00060	150500	2018	11	5072
USGS	14243000	00060	150500	2018	12	10680
USGS	14243000	00060	150500	2019	1	10750
USGS	14243000	00060	150500	2019	2	11040

